vid,gz_state,gz_district,gz_taluka,gz_village,censuscode,area_km2,population,pop_density,st_pct,land_dependent_pct,natural_forest_pct,plantation_pct,agri_pct,wl_degraded_forest_pct,rfa_pct,protected_pct,connectivity_pct,outside_rfa_pct,conservation_score,conflict_score,priority,cons_band,risk_band,area_km2,households,pop_st,pop_sc,literacy_pct,land_dependent_pct,workers,cultivators,agri_labourers,uninhabited,lulc_reliable,rfa_gap_suspect,protected_km2,connect_km2,rfa_km2,outside_rfa_km2,nonforest_nonpa_km2,pa_names,esz_names,tiger_names,nh_km,nh_names,fsi_division,fsi_range,fsi_circle,basin,subbasin,forest_pct,agri_pct,lulc_evergreen_pct,lulc_deciduous_pct,lulc_scrub_forest_pct,lulc_grassland_pct,lulc_builtup_pct,wl_degraded_forest_pct,wl_mining_industrial_pct,conservation_n,conflict_n
557146,MAHARASHTRA,Ahmadnagar,Akole,Udadawane,557146.0,16.438937911555772,1539.0,93.6,93.4,81.4,53.41,0.23,19.14,4.656,72.6,100.0,98.9,27.4,68.7,47.3,"protect, some pressure",high,mid,16.438937911555772,241.0,1437.0,78.0,40.2,81.4,806.0,464.0,192.0,False,False,False,16.43893791155577,16.25458819351226,11.937215796256076,4.502,0.0,Kalsubai Harishchandragad WLS,Kalsubai Harishchandragad WLS,,0.0,,CF (WL) Nashik,Bhandardara,Wildlife West,Godavari,Godavari Upper,61.33,19.14,14.37,39.04,7.92,0.0,0.0,4.656,0.0,3,4
557296,MAHARASHTRA,Ahmadnagar,Akole,Umbarwadi,557296.0,2.3134756769094467,329.0,142.2,100.0,86.7,1.08,0.41,56.09,0.0,2.4,100.0,97.3,97.6,39.6,62.3,pressure-led,mid,high,2.3134756769094467,65.0,329.0,0.0,71.1,86.7,195.0,133.0,36.0,False,False,False,2.313475676909447,2.2504145870384096,0.0563178889584865,2.257,0.0,Kalsubai Harishchandragad WLS,,,0.0,,CF (WL) Nashik,Rajur,Wildlife West,Krishna,Bhima Upper,1.08,56.09,0.0,1.08,0.0,0.0,0.27,0.0,0.0,3,4
557278,MAHARASHTRA,Ahmadnagar,Akole,Vihir,557278.0,4.808460957689437,496.0,103.2,87.7,88.9,53.63,0.0,20.19,0.0,34.4,62.5,97.3,65.6,59.7,62.6,negotiate,high,high,4.808460957689437,115.0,435.0,51.0,60.1,88.9,332.0,198.0,97.0,False,False,False,3.002954194647882,4.680026646201162,1.6524756331475652,3.156,0.159,Kalsubai Harishchandragad WLS,Kalsubai Harishchandragad WLS,,0.0,,CF (WL) Nashik,Rajur,Wildlife West,Godavari,Godavari Upper,54.09,20.19,14.24,39.39,0.46,0.0,0.59,0.0,0.0,3,4
557129,MAHARASHTRA,Ahmadnagar,Akole,Waranghushi,557129.0,16.18707285870352,3119.0,192.7,88.4,88.7,7.94,0.23,42.67,1.532,19.7,22.6,0.0,80.3,26.5,65.8,contested,low,high,16.18707285870352,655.0,2758.0,68.0,61.6,88.7,1734.0,1095.0,443.0,False,False,False,3.657103109822924,0.0,3.195936117795771,12.991,12.891,,Kalsubai Harishchandragad WLS,,0.0,,Sangamner,Rajur,Nashik,Godavari,Godavari Upper,8.41,42.67,0.66,7.28,0.47,0.0,0.27,1.532,0.0,3,4
526305,MAHARASHTRA,Dhule,Sakri,Chawadipada,526305.0,15.368555525797076,1531.0,99.6,23.1,86.7,0.61,0.02,43.19,52.781,46.6,0.0,0.0,53.4,32.1,59.9,contested,low,high,15.368555525797076,297.0,353.0,125.0,47.5,86.7,962.0,464.0,370.0,False,False,False,0.0,0.0,7.16235434602298,8.206,7.559,,,,0.0,,Dhule,Sakri,Dhule,Tapi,Tapi Middle,50.08,43.19,0.0,0.61,49.47,0.0,0.41,52.781,0.0,3,4
526437,MAHARASHTRA,Dhule,Sakri,Dhamandhar,526437.0,11.399478862028122,527.0,46.2,99.8,87.6,28.89,0.06,28.56,3.081,72.8,0.0,0.0,27.2,42.3,50.9,moderate on both,mid,mid,11.399478862028122,111.0,526.0,0.0,42.7,87.6,355.0,115.0,196.0,False,False,False,0.0,0.0,8.30249991763864,3.097,3.097,,,,0.0,,Dhule,Pimpalner,Dhule,Tapi,Tapi Middle,38.49,28.56,0.0,28.89,9.6,0.0,0.28,3.081,0.0,3,4
526456,MAHARASHTRA,Dhule,Sakri,Kalgaon,526456.0,16.374550042653627,1093.0,66.7,47.7,67.1,15.32,0.23,40.56,46.505,72.0,0.0,0.0,28.0,40.0,39.1,secondary,mid,low,16.374550042653627,229.0,521.0,84.0,55.8,67.1,568.0,153.0,228.0,False,False,False,0.0,0.0,11.79470966020779,4.58,4.567,,,,0.0,,Dhule,Pimpalner,Dhule,Tapi,Tapi Middle,40.62,40.56,1.17,14.15,25.3,0.0,0.0,46.505,0.0,3,4
526259,MAHARASHTRA,Dhule,Sakri,Mavchipada,526259.0,3.281317898988319,1155.0,352.0,100.0,96.3,0.0,0.0,83.81,0.0,0.4,0.0,0.0,99.6,18.7,63.0,contested,low,high,3.281317898988319,218.0,1155.0,0.0,61.9,96.3,484.0,404.0,62.0,False,False,False,0.0,0.0,0.0122501796283486,3.269,3.247,,,,0.0,,Dhule,Kondaibari,Dhule,Tapi,Tapi Middle,0.0,83.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
526409,MAHARASHTRA,Dhule,Sakri,Mohagaon,526409.0,5.115267011448386,1689.0,330.2,99.8,84.3,2.76,1.59,88.48,0.245,6.0,0.0,0.0,94.0,22.3,58.3,contested,low,high,5.115267011448386,365.0,1686.0,0.0,26.6,84.3,1127.0,512.0,438.0,False,False,False,0.0,0.0,0.3079818448707226,4.807,4.726,,,,0.0,,Dhule,Pimpalner,Dhule,Tapi,Tapi Middle,2.76,88.48,0.0,2.76,0.0,0.0,0.0,0.245,0.0,3,4
526410,MAHARASHTRA,Dhule,Sakri,Shenwad,526410.0,15.534728464284214,1750.0,112.7,98.1,96.6,45.56,1.35,44.6,0.726,59.1,0.0,0.0,40.9,44.0,61.1,pressure-led,mid,high,15.534728464284214,437.0,1716.0,0.0,37.2,96.6,1218.0,739.0,437.0,False,False,False,0.0,0.0,9.180414405039585,6.354,6.234,,,,0.0,,Dhule,Pimpalner,Dhule,Tapi,Tapi Middle,49.03,44.6,0.22,45.34,3.47,0.0,0.1,0.726,0.0,3,4
526416,MAHARASHTRA,Dhule,Sakri,Vardadi,526416.0,6.910143519154911,683.0,98.8,99.7,93.3,66.41,0.86,24.53,3.309,80.2,0.0,0.0,19.8,55.9,58.2,pressure-led,mid,high,6.910143519154911,126.0,681.0,0.0,41.7,93.3,387.0,198.0,163.0,False,False,False,0.0,0.0,5.541404199996557,1.369,1.347,,,,0.0,,Dhule,Pimpalner,Dhule,Tapi,Tapi Middle,71.31,24.53,1.04,65.37,4.9,0.0,0.09,3.309,0.0,3,4
567925,MAHARASHTRA,Kolhapur,Ajra,Ambade,567925.0,7.965075397996278,504.0,63.3,1.4,28.7,58.15,0.39,37.57,1.337,49.9,0.0,0.0,50.1,46.4,30.2,secondary,mid,low,7.965075397996278,115.0,7.0,58.0,62.3,28.7,307.0,58.0,30.0,False,False,False,0.0,0.0,3.977222968304352,3.988,3.957,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,58.7,37.57,44.3,13.85,0.55,0.0,0.0,1.337,0.0,3,4
567920,MAHARASHTRA,Kolhapur,Ajra,Awandi,567920.0,12.68801602167262,281.0,22.1,0.0,79.1,63.14,1.63,21.45,8.269,81.6,0.0,0.0,18.4,54.9,36.3,secondary,mid,low,12.68801602167262,54.0,0.0,0.0,53.4,79.1,134.0,29.0,77.0,False,False,False,0.0,0.0,10.354140492412927,2.334,1.745,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,65.14,21.45,48.85,14.29,2.0,0.0,0.0,8.269,0.0,3,4
567963,MAHARASHTRA,Kolhapur,Ajra,Bhavewadi,567963.0,5.763310007777685,492.0,85.4,0.0,91.0,49.73,0.0,41.1,0.0,38.6,0.0,0.0,61.4,40.7,49.5,moderate on both,mid,mid,5.763310007777685,110.0,0.0,0.0,47.0,91.0,268.0,243.0,1.0,False,False,False,0.0,0.0,2.22630112208033,3.537,3.537,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,49.73,41.1,35.14,14.59,0.0,0.0,0.0,0.0,0.0,3,4
567961,MAHARASHTRA,Kolhapur,Ajra,Chafavade,567961.0,4.990707485486891,1011.0,202.6,0.0,84.8,38.93,0.25,52.66,0.0,17.4,0.0,0.0,82.6,31.4,71.9,contested,low,high,4.990707485486891,239.0,0.0,1.0,60.3,84.8,617.0,509.0,14.0,False,False,False,0.0,0.0,0.8677593154527685,4.123,4.123,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,38.93,52.66,16.61,22.32,0.0,0.0,1.57,0.0,0.0,3,4
567962,MAHARASHTRA,Kolhapur,Ajra,Chitale,567962.0,3.4174488821085887,475.0,139.0,0.8,51.8,62.68,0.0,29.77,0.0,26.8,0.0,0.0,73.2,42.1,43.8,moderate on both,mid,mid,3.4174488821085887,119.0,4.0,0.0,64.6,51.8,228.0,117.0,1.0,False,False,False,0.0,0.0,0.914473005151817,2.503,2.503,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,62.68,29.77,37.33,25.35,0.0,0.0,0.0,0.0,0.0,3,4
567911,MAHARASHTRA,Kolhapur,Ajra,Dardewadi,567911.0,2.9190300680753487,367.0,125.7,0.0,6.7,75.65,2.68,20.91,0.0,71.9,0.0,0.0,28.2,57.8,47.6,moderate on both,mid,mid,2.9190300680753487,77.0,0.0,0.0,71.4,6.7,164.0,1.0,10.0,False,False,False,0.0,0.0,2.097439250871863,0.822,0.822,,,,1.3212172522913836,NH-548H,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,75.65,20.91,34.66,40.99,0.0,0.0,0.0,0.0,0.0,3,4
567917,MAHARASHTRA,Kolhapur,Ajra,Erandol,567917.0,6.617891959832855,1015.0,153.4,0.0,86.0,39.94,1.0,54.04,0.0,1.2,0.0,0.0,98.8,27.2,54.1,low priority,low,mid,6.617891959832855,261.0,0.0,40.0,68.4,86.0,601.0,502.0,15.0,False,False,False,0.0,0.0,0.0798778358789721,6.538,6.431,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,40.03,54.04,15.32,24.62,0.09,0.0,0.0,0.0,0.0,3,4
567921,MAHARASHTRA,Kolhapur,Ajra,Gavase,567921.0,8.826845729449204,1362.0,154.3,0.5,54.6,74.16,0.75,22.04,0.0,57.1,0.0,0.0,42.9,54.2,70.2,pressure-led,mid,high,8.826845729449204,347.0,7.0,67.0,65.9,54.6,691.0,324.0,53.0,False,False,False,0.0,0.0,5.037405498668577,3.789,3.701,,,,2.4220260268559137,NH-548H,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,74.27,22.04,53.97,20.19,0.11,0.0,0.71,0.0,0.0,3,4
567899,MAHARASHTRA,Kolhapur,Ajra,Hajgoli Kh.,567899.0,2.3179586878234364,490.0,211.4,0.0,81.4,30.17,0.27,61.14,0.543,20.4,0.0,0.0,79.6,30.1,55.3,low priority,low,mid,2.3179586878234364,134.0,0.0,37.0,63.1,81.4,279.0,186.0,41.0,False,False,False,0.0,0.0,0.4737963530914931,1.844,1.765,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,30.17,61.14,5.71,24.46,0.0,0.0,0.0,0.543,0.0,3,4
567912,MAHARASHTRA,Kolhapur,Ajra,Haloli,567912.0,2.9445968275310497,596.0,202.4,0.2,75.9,48.62,0.32,46.05,0.0,31.4,0.0,0.0,68.6,38.5,83.7,pressure-led,mid,high,2.9445968275310497,137.0,1.0,258.0,66.3,75.9,424.0,315.0,7.0,False,False,False,0.0,0.0,0.9257606262618376,2.019,2.019,,,,1.961495231974561,NH-548H,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,48.62,46.05,34.65,13.97,0.0,0.0,2.24,0.0,0.0,3,4
567960,MAHARASHTRA,Kolhapur,Ajra,Jeur,567960.0,1.8963349420421285,402.0,212.0,0.0,84.7,60.13,0.0,37.21,0.0,23.0,0.0,0.0,76.9,40.1,56.3,moderate on both,mid,mid,1.8963349420421285,105.0,0.0,16.0,57.7,84.7,163.0,106.0,32.0,False,False,False,0.0,0.0,0.4370240882357082,1.459,1.459,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,60.13,37.21,33.39,26.74,0.0,0.0,0.0,0.0,0.0,3,4
567954,MAHARASHTRA,Kolhapur,Ajra,Kerakbol,567954.0,1.237283555842055,1.0,0.8,0.0,100.0,45.59,0.76,40.05,0.0,57.1,0.0,0.0,42.9,43.6,60.3,pressure-led,mid,high,1.237283555842055,1.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,False,False,False,0.0,0.0,0.7060390261463958,0.531,0.531,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,46.85,40.05,20.4,25.19,1.26,0.0,4.03,0.0,0.0,3,4
567926,MAHARASHTRA,Kolhapur,Ajra,Kitvade,567926.0,31.835188875039528,974.0,30.6,0.1,64.5,68.46,2.87,13.44,14.421,69.6,0.0,2.8,30.4,67.4,42.6,protect,high,low,31.835188875039528,222.0,1.0,33.0,60.6,64.5,578.0,169.0,204.0,False,True,False,0.0,0.8767749570197634,22.151957833619694,9.683,9.616,,,Radhanagari,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,73.64,13.44,60.41,8.05,5.18,0.0,0.35,14.421,0.0,3,4
567919,MAHARASHTRA,Kolhapur,Ajra,Latagaon,567919.0,16.17089286136674,832.0,51.5,0.0,61.5,44.51,0.87,36.14,2.656,67.6,0.0,0.0,32.4,45.5,35.3,secondary,mid,low,16.17089286136674,212.0,0.0,201.0,62.4,61.5,455.0,234.0,46.0,False,False,False,0.0,0.0,10.935157669571751,5.236,4.806,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,44.61,36.14,23.8,20.71,0.1,0.0,0.0,2.656,0.0,3,4
567906,MAHARASHTRA,Kolhapur,Ajra,Medhewadi,567906.0,5.0707805533304,589.0,116.2,0.7,84.1,31.44,2.17,61.39,0.248,19.5,0.0,0.0,80.5,30.1,61.9,contested,low,high,5.0707805533304,144.0,4.0,59.0,58.6,84.1,290.0,172.0,72.0,False,False,False,0.0,0.0,0.9907820180848949,4.08,4.055,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,31.44,61.39,7.18,24.26,0.0,0.0,0.56,0.248,0.0,3,4
567923,MAHARASHTRA,Kolhapur,Ajra,Parpoli,567923.0,13.662503582575711,828.0,60.6,0.0,93.9,62.85,0.78,32.67,8.29,57.1,0.0,0.0,42.9,49.6,46.5,moderate on both,mid,mid,13.662503582575711,211.0,0.0,45.0,56.4,93.9,474.0,290.0,155.0,False,False,False,0.0,0.0,7.796572847322861,5.866,5.859,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,63.63,32.67,52.38,10.47,0.78,0.0,0.0,8.29,0.0,3,4
567959,MAHARASHTRA,Kolhapur,Ajra,Polgaon,567959.0,4.879860715206465,1281.0,262.5,0.3,88.3,39.7,1.15,53.7,0.0,20.8,0.0,0.0,79.2,32.6,58.9,contested,low,high,4.879860715206465,310.0,4.0,132.0,61.0,88.3,703.0,431.0,190.0,False,False,False,0.0,0.0,1.0126753304070768,3.867,3.854,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,39.7,53.7,13.17,26.53,0.0,0.0,0.0,0.0,0.0,3,4
567918,MAHARASHTRA,Kolhapur,Ajra,Satewadi,567918.0,4.491189205404372,241.0,53.7,0.0,75.7,64.57,0.56,30.53,0.0,54.1,0.0,0.0,45.9,49.7,39.2,secondary,mid,low,4.491189205404372,55.0,0.0,30.0,68.9,75.7,140.0,73.0,33.0,False,False,False,0.0,0.0,2.429305276209208,2.062,1.93,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,64.57,30.53,44.79,19.78,0.0,0.0,0.0,0.0,0.0,3,4
567924,MAHARASHTRA,Kolhapur,Ajra,Suleran,567924.0,31.130600224948687,1207.0,38.8,0.0,79.3,72.0,0.13,22.35,3.092,69.6,0.0,0.0,30.4,55.9,50.6,moderate on both,mid,mid,31.130600224948687,280.0,0.0,120.0,58.3,79.3,661.0,413.0,111.0,False,True,False,0.0,0.0,21.656141168336685,9.474,8.848,,,,7.668047338400211,NH-548H,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,72.5,22.35,53.44,18.56,0.5,0.0,0.0,3.092,0.0,3,4
567955,MAHARASHTRA,Kolhapur,Ajra,Uchangi,567955.0,7.103939730018955,436.0,61.4,0.0,83.9,55.66,0.13,39.32,0.485,62.0,0.0,0.0,38.0,48.1,43.1,secondary,mid,low,7.103939730018955,103.0,0.0,84.0,68.6,83.9,279.0,164.0,70.0,False,False,False,0.0,0.0,4.403826261993475,2.7,2.7,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,56.06,39.32,25.43,30.23,0.4,0.0,0.0,0.485,0.0,3,4
567904,MAHARASHTRA,Kolhapur,Ajra,Velawatti,567904.0,4.643406891590088,810.0,174.4,0.0,72.6,35.59,2.92,57.63,0.0,0.7,0.0,0.0,99.3,25.6,64.0,contested,low,high,4.643406891590088,208.0,0.0,5.0,57.9,72.6,435.0,164.0,152.0,False,False,False,0.0,0.0,0.0301889351982895,4.613,4.613,,,,2.0963333077897803,NH-548H,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,35.59,57.63,16.47,19.12,0.0,0.0,0.0,0.0,0.0,3,4
567908,MAHARASHTRA,Kolhapur,Ajra,Vinayakwadi,567908.0,2.866719832268044,386.0,134.6,0.0,97.9,41.46,0.11,53.93,0.0,15.2,0.0,0.0,84.8,31.5,57.3,contested,low,high,2.866719832268044,100.0,0.0,15.0,57.0,97.9,239.0,214.0,20.0,False,False,False,0.0,0.0,0.436513255162248,2.43,2.417,,,,0.0,,Kolhapur,Ajara,Kolhapur,Krishna,Krishna Upper,41.46,53.93,25.27,16.19,0.0,0.0,0.0,0.0,0.0,3,4
567850,MAHARASHTRA,Kolhapur,Bhudargad,Anap Kh.,567850.0,3.54030933084534,849.0,239.8,0.4,44.3,49.91,3.53,28.62,4.064,46.1,0.2,0.0,53.9,42.3,46.6,moderate on both,mid,mid,3.54030933084534,184.0,3.0,0.0,67.7,44.3,386.0,145.0,26.0,False,False,False,0.0058379268780009,0.0,1.6325597190399348,1.908,1.892,,Radhanagari WLS,,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,50.79,28.62,42.67,7.24,0.88,0.0,0.0,4.064,0.0,3,4
567852,MAHARASHTRA,Kolhapur,Bhudargad,Antivade,567852.0,7.724619696679116,462.0,59.8,0.0,90.3,84.96,2.6,11.38,1.91,82.6,0.0,0.0,17.4,64.2,45.1,"protect, some pressure",high,mid,7.724619696679116,102.0,0.0,108.0,67.5,90.3,237.0,129.0,85.0,False,False,False,0.0,0.0,6.382478944851717,1.342,1.339,,,,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,85.08,11.38,81.51,3.45,0.12,0.0,0.0,1.91,0.0,3,4
567848,MAHARASHTRA,Kolhapur,Bhudargad,Anturli,567848.0,10.36084574927808,807.0,77.9,0.0,58.3,56.26,5.17,9.68,4.345,49.7,41.0,27.3,50.4,60.5,53.5,"protect, some pressure",high,mid,10.36084574927808,175.0,0.0,41.0,63.3,58.3,403.0,86.0,149.0,False,False,False,4.250849225876769,2.8275866825897014,5.144278462611271,5.217,4.291,Radhanagari WLS,Radhanagari WLS,Radhanagari,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,58.54,9.68,51.28,4.98,2.28,0.0,1.25,4.345,0.0,3,4
567792,MAHARASHTRA,Kolhapur,Bhudargad,Bediv,567792.0,10.512624907134198,685.0,65.2,0.0,55.8,70.91,2.11,16.3,21.268,90.1,0.0,0.0,9.9,60.0,36.1,protect,high,low,10.512624907134198,140.0,0.0,142.0,54.0,55.8,353.0,149.0,48.0,False,False,False,0.0,0.0,9.470432188194511,1.042,1.042,,,,0.0,,Kolhapur,Gargoti,Kolhapur,Krishna,Krishna Upper,77.36,16.3,64.78,6.13,6.45,0.0,0.0,21.268,0.0,3,4
567813,MAHARASHTRA,Kolhapur,Bhudargad,Bidri,567813.0,2.573345563011132,585.0,227.3,0.0,82.0,45.41,0.61,45.65,3.671,21.3,0.0,0.0,78.7,34.6,55.9,low priority,low,mid,2.573345563011132,128.0,0.0,108.0,65.8,82.0,344.0,246.0,36.0,False,False,False,0.0,0.0,0.5487169436054674,2.025,2.025,,,,0.0,,Kolhapur,Gargoti,Kolhapur,Krishna,Krishna Upper,46.63,45.65,27.17,18.24,1.22,0.0,0.0,3.671,0.0,3,4
567847,MAHARASHTRA,Kolhapur,Bhudargad,Chandanwadi,567847.0,5.000573262468332,378.0,75.6,0.0,38.6,27.87,1.0,50.12,0.375,32.6,0.6,0.0,67.4,32.9,46.8,low priority,low,mid,5.000573262468332,78.0,0.0,0.0,61.1,38.6,171.0,60.0,6.0,False,False,False,0.0305996944405352,0.0,1.631383356686944,3.369,3.338,,Radhanagari WLS,,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,27.99,50.12,24.63,3.24,0.12,0.0,0.81,0.375,0.0,3,4
567863,MAHARASHTRA,Kolhapur,Bhudargad,Chikkewadi,567863.0,6.424700267419366,28.0,4.4,0.0,90.9,94.14,1.71,2.69,18.284,83.0,0.0,87.0,17.0,87.4,38.5,protect,high,low,6.424700267419366,7.0,0.0,0.0,35.7,90.9,22.0,19.0,1.0,False,False,False,0.0,5.591273891854139,5.3320095065360205,1.093,1.087,,,Radhanagari,0.0,,Kolhapur,Kadgaon,Kolhapur,West flowing rivers from Tapi to Tadri,Vasishti and others,94.87,2.69,90.0,4.14,0.73,0.0,0.0,18.284,0.0,3,4
567854,MAHARASHTRA,Kolhapur,Bhudargad,Chivale,567854.0,12.67475654096883,78.0,6.2,0.0,52.0,86.9,1.36,8.9,14.212,93.8,0.0,0.3,6.2,80.2,27.6,protect,high,low,12.67475654096883,18.0,0.0,0.0,79.5,52.0,50.0,24.0,2.0,False,False,False,0.0,0.0364180673950007,11.888559092039747,0.786,0.773,,,Radhanagari,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,88.98,8.9,79.91,6.99,2.08,0.0,0.0,14.212,0.0,3,4
567853,MAHARASHTRA,Kolhapur,Bhudargad,Dele,567853.0,15.851085402875178,660.0,41.6,0.0,39.3,78.53,3.32,14.31,15.453,80.4,0.0,0.0,19.6,60.9,28.9,protect,high,low,15.851085402875178,134.0,0.0,93.0,69.2,39.3,394.0,142.0,13.0,False,False,False,0.0,0.0,12.74837417375839,3.103,3.09,,,,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,81.28,14.31,70.83,7.7,2.75,0.0,0.0,15.453,0.0,3,4
567801,MAHARASHTRA,Kolhapur,Bhudargad,Devakewadi,567801.0,1.8753967216288667,409.0,218.1,0.0,92.9,61.33,0.17,31.33,0.0,48.1,0.0,0.0,51.9,46.8,59.5,pressure-led,mid,high,1.8753967216288667,113.0,0.0,0.0,55.0,92.9,266.0,193.0,54.0,False,False,False,0.0005593539892525,0.0,0.9020993653286382,0.973,0.973,,Radhanagari WLS,,0.0,,Kolhapur,Gargoti,Kolhapur,Krishna,Krishna Upper,61.66,31.33,33.5,27.83,0.33,0.0,0.0,0.0,0.0,3,4
567839,MAHARASHTRA,Kolhapur,Bhudargad,Devarde,567839.0,5.605552187129956,628.0,112.0,0.0,77.2,58.04,0.45,37.47,0.224,53.9,0.0,0.0,46.1,47.2,47.9,moderate on both,mid,mid,5.605552187129956,153.0,0.0,169.0,57.8,77.2,400.0,303.0,6.0,False,False,False,0.0,0.0,3.01906319295306,2.586,2.586,,,,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,59.72,37.47,41.18,16.86,1.68,0.0,0.0,0.224,0.0,3,4
567800,MAHARASHTRA,Kolhapur,Bhudargad,Girgaon,567800.0,6.798909859468944,551.0,81.0,0.0,93.5,46.12,1.57,35.69,0.0,0.7,18.9,0.0,99.3,28.9,49.6,low priority,low,mid,6.798909859468944,102.0,0.0,42.0,58.1,93.5,278.0,258.0,2.0,False,False,False,1.287708725477121,0.0,0.0507187077934844,6.748,6.748,,Radhanagari WLS,,0.0,,Kolhapur,Radhanagari,Kolhapur,Krishna,Krishna Upper,46.44,35.69,8.91,37.21,0.32,0.0,0.0,0.0,0.0,3,4
567864,MAHARASHTRA,Kolhapur,Bhudargad,Hanamante,567864.0,2.6237947359814027,0.0,0.0,,,77.24,1.67,1.91,0.358,69.4,0.0,1.5,30.6,70.6,21.7,protect,high,low,2.6237947359814027,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,0.0,0.0383378052559491,1.8214629144941623,0.802,0.52,,,Radhanagari,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,77.24,1.91,61.86,15.38,0.0,0.0,0.0,0.358,0.0,3,3
567773,MAHARASHTRA,Kolhapur,Bhudargad,Hanbarwadi,567773.0,2.3776831077441014,882.0,370.9,0.0,42.2,41.71,0.79,45.79,21.317,47.2,0.0,0.0,52.8,39.9,47.8,moderate on both,mid,mid,2.3776831077441014,188.0,0.0,15.0,67.1,42.2,348.0,129.0,18.0,False,False,False,0.0,0.0,1.121992236769071,1.256,1.256,,,,0.0,,Kolhapur,Gargoti,Kolhapur,Krishna,Krishna Upper,46.32,45.79,12.5,29.21,4.61,0.0,0.0,21.317,0.0,3,4
567840,MAHARASHTRA,Kolhapur,Bhudargad,Karivade,567840.0,10.288890348426165,653.0,63.5,0.0,43.2,79.01,1.52,14.73,7.068,73.4,0.0,0.0,26.6,59.6,33.0,protect,high,low,10.288890348426165,143.0,0.0,126.0,63.2,43.2,435.0,169.0,19.0,False,False,False,0.0,0.0,7.550951326873289,2.738,2.738,,,,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,81.94,14.73,71.18,7.83,2.93,0.0,0.0,7.068,0.0,3,4
567817,MAHARASHTRA,Kolhapur,Bhudargad,Khedge,567817.0,3.786697546661896,367.0,96.9,0.0,94.6,77.36,1.41,11.44,0.0,53.4,54.7,3.1,46.6,67.6,70.1,negotiate,high,high,3.786697546661896,82.0,0.0,144.0,73.6,94.6,205.0,160.0,34.0,False,False,False,2.07121524679237,0.1188297968342678,2.0219235191890528,1.765,1.765,,Radhanagari WLS,Radhanagari,0.0,,Kolhapur,Gargoti,Kolhapur,Krishna,Krishna Upper,79.93,11.44,59.45,17.91,2.57,0.0,2.9,0.0,0.0,3,4
567836,MAHARASHTRA,Kolhapur,Bhudargad,Kudtarwadi,567836.0,1.7328599832420977,213.0,122.9,0.0,45.6,16.54,0.0,78.9,0.0,0.7,0.0,0.0,99.3,22.0,41.2,low priority,low,low,1.7328599832420977,32.0,0.0,0.0,64.8,45.6,169.0,74.0,3.0,False,False,False,0.0,0.0,0.0122103225596267,1.721,1.721,,,,0.0,,Kolhapur,Kadgaon,Kolhapur,Krishna,Krishna Upper,16.54,78.9,2.36,14.18,0.0,0.0,0.0,0.0,0.0,3,4
